User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Recency,Frequency,Monthly_Spend,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
223,Sarah Davis,29,Mexico,Basic,349.96,Documentary,2024-06-06,268,175,9.99,119.88,2,2,1,221,5,Hibernating
224,John Johnson,76,Australia,Standard,484.18,Action,2024-06-27,247,243,15.49,185.88,2,3,2,232,7,Lost
225,Emma Davis,80,UK,Basic,691.81,Documentary,2024-05-24,281,346,9.99,119.88,2,4,1,241,7,Lost
226,Emma Brown,20,Brazil,Standard,641.48,Drama,2024-07-21,223,321,15.49,185.88,2,4,2,242,8,Lost
227,John Williams,29,India,Premium,462.73,Documentary,2024-06-16,258,232,22.99,275.88,2,3,4,234,9,At Risk
228,Emma Martinez,36,Canada,Premium,655.31,Action,2024-08-05,208,328,22.99,275.88,3,4,4,344,11,Potential Loyalists
229,Emma Hernandez,42,Japan,Premium,630.76,Sci-Fi,2024-03-19,347,316,22.99,275.88,1,4,4,144,9,At Risk
230,Chris Martinez,50,USA,Basic,20.48,Horror,2024-12-26,65,11,9.99,119.88,5,1,1,511,7,New Customers
231,Sarah Miller,70,Canada,Basic,857.43,Action,2025-02-27,2,429,9.99,119.88,5,5,1,551,11,Loyal Customers
232,Sarah Brown,24,India,Standard,23.35,Romance,2024-04-25,310,12,15.49,185.88,1,1,2,112,4,Lost
233,Alex Johnson,57,Japan,Standard,52.82,Sci-Fi,2024-05-28,277,27,15.49,185.88,2,1,2,212,5,Hibernating
234,Katie Smith,45,USA,Basic,332.26,Drama,2024-10-03,149,167,9.99,119.88,3,2,1,321,6,Lost
235,Chris Davis,72,Germany,Basic,54.61,Horror,2024-04-18,317,28,9.99,119.88,1,1,1,111,3,Lost
236,David Hernandez,51,Mexico,Basic,438.98,Horror,2024-09-23,159,220,9.99,119.88,3,3,1,331,7,Promising
237,Katie Jones,20,Brazil,Standard,539.58,Action,2024-06-06,268,270,15.49,185.88,2,3,2,232,7,Lost
238,Emma Hernandez,21,India,Standard,959.06,Comedy,2024-11-23,98,480,15.49,185.88,4,5,2,452,11,Loyal Customers
239,James Garcia,14,Japan,Standard,45.63,Drama,2025-01-04,56,23,15.49,185.88,5,1,2,512,8,New Customers
240,Alex Smith,42,Mexico,Standard,903.41,Drama,2025-02-01,28,452,15.49,185.88,5,5,2,552,12,Loyal Customers
241,Sarah Martinez,45,Australia,Basic,687.91,Comedy,2024-06-29,245,344,9.99,119.88,2,4,1,241,7,Lost
242,Jane Davis,57,India,Standard,561.13,Romance,2025-01-14,46,281,15.49,185.88,5,3,2,532,10,Loyal Customers
243,James Jones,74,Brazil,Basic,675.0,Action,2024-10-20,132,338,9.99,119.88,4,4,1,441,9,Loyal Customers
244,Jane Williams,18,UK,Standard,890.77,Romance,2024-06-23,251,446,15.49,185.88,2,5,2,252,9,Lost
245,Chris Brown,35,UK,Standard,746.89,Horror,2025-01-21,39,374,15.49,185.88,5,4,2,542,11,Loyal Customers
246,Sarah Jones,61,Australia,Premium,138.06,Action,2024-07-29,215,70,22.99,275.88,2,1,4,214,7,Hibernating
247,Michael Brown,77,UK,Standard,225.61,Action,2024-03-19,347,113,15.49,185.88,1,2,2,122,5,Lost
248,John Garcia,57,Brazil,Standard,394.56,Action,2024-04-03,332,198,15.49,185.88,1,2,2,122,5,Lost
249,Chris Martinez,73,Canada,Basic,902.54,Sci-Fi,2024-06-28,246,452,9.99,119.88,2,5,1,251,8,Lost
250,Emma Brown,58,France,Basic,491.04,Romance,2024-11-04,117,246,9.99,119.88,4,3,1,431,8,Loyal Customers
251,Sarah Garcia,26,France,Basic,83.59,Sci-Fi,2024-11-21,100,42,9.99,119.88,4,1,1,411,6,New Customers
252,Katie Miller,31,India,Basic,449.45,Sci-Fi,2025-02-20,9,225,9.99,119.88,5,3,1,531,9,Loyal Customers
253,James Jones,35,Australia,Basic,418.9,Horror,2024-06-25,249,210,9.99,119.88,2,3,1,231,6,Lost
254,Chris Hernandez,27,Canada,Standard,331.1,Action,2025-03-06,-5,166,15.49,185.88,5,2,2,522,9,New Customers
255,Katie Smith,17,Japan,Premium,508.92,Drama,2024-04-01,334,255,22.99,275.88,1,3,4,134,8,At Risk
256,Katie Davis,62,Canada,Premium,272.88,Documentary,2024-09-27,155,137,22.99,275.88,3,2,4,324,9,Needs Attention
257,Katie Hernandez,50,France,Standard,362.15,Horror,2024-07-20,224,182,15.49,185.88,2,2,2,222,6,Hibernating
258,Jane Johnson,31,Germany,Premium,934.33,Romance,2024-11-15,106,468,22.99,275.88,4,5,4,454,13,Champions
259,Sarah Williams,69,Japan,Premium,109.87,Documentary,2024-04-05,330,55,22.99,275.88,1,1,4,114,6,Lost
260,Sarah Garcia,67,USA,Standard,747.73,Comedy,2024-10-05,147,374,15.49,185.88,3,4,2,342,9,Promising
261,John Brown,52,Canada,Standard,674.12,Horror,2024-08-11,202,338,15.49,185.88,3,4,2,342,9,Promising
262,Emma Brown,62,Germany,Standard,958.8,Documentary,2025-02-26,3,480,15.49,185.88,5,5,2,552,12,Loyal Customers
263,Alex Smith,20,India,Premium,107.38,Documentary,2024-05-26,279,54,22.99,275.88,2,1,4,214,7,Hibernating
264,Sarah Hernandez,20,Mexico,Basic,901.22,Horror,2024-09-30,152,451,9.99,119.88,3,5,1,351,9,Promising
265,James Davis,55,Brazil,Basic,441.32,Drama,2024-06-10,264,221,9.99,119.88,2,3,1,231,6,Lost
266,John Miller,65,India,Basic,233.67,Action,2025-02-23,6,117,9.99,119.88,5,2,1,521,8,New Customers
267,James Jones,63,Japan,Standard,42.36,Horror,2024-11-08,113,22,15.49,185.88,4,1,2,412,7,New Customers
268,Alex Davis,50,Australia,Premium,220.24,Documentary,2024-12-03,88,111,22.99,275.88,4,2,4,424,10,New Customers
269,Michael Miller,49,Japan,Premium,756.54,Documentary,2024-08-21,192,379,22.99,275.88,3,4,4,344,11,Potential Loyalists
270,Alex Martinez,19,Australia,Standard,308.63,Sci-Fi,2024-11-20,101,155,15.49,185.88,4,2,2,422,8,New Customers
271,Sarah Johnson,60,India,Premium,165.43,Action,2025-02-15,14,83,22.99,275.88,5,1,4,514,10,New Customers
272,Sarah Jones,21,Japan,Premium,710.05,Sci-Fi,2024-06-18,256,356,22.99,275.88,2,4,4,244,10,At Risk
273,David Johnson,68,Brazil,Basic,875.2,Comedy,2024-08-05,208,438,9.99,119.88,3,5,1,351,9,Promising
274,James Martinez,15,Mexico,Premium,151.14,Documentary,2025-02-24,5,76,22.99,275.88,5,1,4,514,10,New Customers
275,Jane Jones,57,Brazil,Premium,426.41,Romance,2024-08-07,206,214,22.99,275.88,3,3,4,334,10,Potential Loyalists
276,Sarah Davis,75,UK,Standard,390.05,Drama,2025-02-18,11,196,15.49,185.88,5,2,2,522,9,New Customers
277,Jane Williams,20,Germany,Premium,599.78,Documentary,2024-06-18,256,300,22.99,275.88,2,3,4,234,9,At Risk
278,Katie Jones,37,UK,Premium,700.62,Documentary,2025-01-16,44,351,22.99,275.88,5,4,4,544,13,Champions
279,James Johnson,24,Australia,Basic,520.73,Drama,2024-05-17,288,261,9.99,119.88,1,3,1,131,5,Lost
280,Sarah Johnson,43,USA,Premium,8.58,Documentary,2024-12-15,76,5,22.99,275.88,4,1,4,414,9,New Customers
281,Michael Brown,16,UK,Basic,596.5,Horror,2024-07-18,226,299,9.99,119.88,2,3,1,231,6,Lost
282,James Martinez,56,USA,Standard,639.06,Comedy,2024-08-04,209,320,15.49,185.88,3,4,2,342,9,Promising
283,James Martinez,23,Australia,Premium,133.63,Comedy,2024-05-31,274,67,22.99,275.88,2,1,4,214,7,Hibernating
284,David Garcia,61,UK,Standard,557.79,Comedy,2025-03-07,-6,279,15.49,185.88,5,3,2,532,10,Loyal Customers
285,Sarah Garcia,45,Australia,Premium,387.32,Romance,2024-03-16,350,194,22.99,275.88,1,2,4,124,7,Lost
286,David Garcia,18,Mexico,Basic,712.33,Drama,2024-03-25,341,357,9.99,119.88,1,4,1,141,6,Lost
287,Sarah Brown,24,Germany,Standard,168.27,Sci-Fi,2024-05-09,296,85,15.49,185.88,1,1,2,112,4,Lost
288,John Jones,45,Germany,Standard,996.64,Sci-Fi,2024-03-10,356,499,15.49,185.88,1,5,2,152,8,Lost
289,Chris Smith,48,UK,Basic,68.93,Romance,2025-01-11,49,35,9.99,119.88,5,1,1,511,7,New Customers
290,Sarah Williams,43,France,Standard,903.68,Drama,2024-11-29,92,452,15.49,185.88,4,5,2,452,11,Loyal Customers
291,Jane Johnson,59,Germany,Standard,44.63,Sci-Fi,2024-07-01,243,23,15.49,185.88,2,1,2,212,5,Hibernating
292,Jane Williams,25,Australia,Standard,264.82,Sci-Fi,2024-07-12,232,133,15.49,185.88,2,2,2,222,6,Hibernating
293,Sarah Martinez,75,Brazil,Premium,490.78,Sci-Fi,2025-02-23,6,246,22.99,275.88,5,3,4,534,12,Loyal Customers
294,Katie Davis,40,Brazil,Basic,496.6,Documentary,2024-04-14,321,249,9.99,119.88,1,3,1,131,5,Lost
295,Jane Brown,21,USA,Standard,887.22,Horror,2024-06-16,258,444,15.49,185.88,2,5,2,252,9,Lost
296,Michael Smith,40,USA,Premium,747.98,Comedy,2024-11-06,115,374,22.99,275.88,4,4,4,444,12,Champions
297,David Jones,24,India,Standard,374.22,Romance,2024-12-26,65,188,15.49,185.88,5,2,2,522,9,New Customers
298,David Jones,52,Australia,Standard,291.13,Horror,2025-03-03,-2,146,15.49,185.88,5,2,2,522,9,New Customers
299,Emma Smith,54,Mexico,Standard,342.12,Romance,2024-11-24,97,172,15.49,185.88,4,2,2,422,8,New Customers
300,Jane Johnson,35,India,Premium,377.51,Romance,2024-10-23,129,189,22.99,275.88,4,2,4,424,10,New Customers
301,David Martinez,37,Canada,Standard,500.89,Action,2024-08-22,191,251,15.49,185.88,3,3,2,332,8,Promising
302,Jane Williams,41,Australia,Basic,615.23,Drama,2025-02-20,9,308,9.99,119.88,5,4,1,541,10,Loyal Customers
303,Sarah Davis,45,Australia,Premium,592.32,Action,2024-09-14,168,297,22.99,275.88,3,3,4,334,10,Potential Loyalists
304,Jane Hernandez,36,Canada,Premium,541.9,Horror,2024-04-10,325,271,22.99,275.88,1,3,4,134,8,At Risk
305,Jane Brown,35,India,Basic,793.71,Comedy,2024-04-21,314,397,9.99,119.88,1,4,1,141,6,Lost
306,John Smith,59,Canada,Premium,263.71,Sci-Fi,2024-08-15,198,132,22.99,275.88,3,2,4,324,9,Needs Attention
307,John Williams,22,Japan,Standard,797.93,Drama,2024-12-01,90,399,15.49,185.88,4,5,2,452,11,Loyal Customers
308,Emma Davis,32,Brazil,Basic,32.21,Action,2024-04-25,310,17,9.99,119.88,1,1,1,111,3,Lost
309,Alex Hernandez,40,Canada,Basic,699.95,Sci-Fi,2024-04-16,319,350,9.99,119.88,1,4,1,141,6,Lost
310,James Hernandez,15,UK,Basic,377.09,Comedy,2024-03-09,357,189,9.99,119.88,1,2,1,121,4,Lost
311,John Miller,58,Canada,Premium,364.05,Sci-Fi,2024-07-22,222,183,22.99,275.88,2,2,4,224,8,Hibernating
312,Sarah Miller,13,UK,Basic,723.87,Sci-Fi,2024-11-04,117,362,9.99,119.88,4,4,1,441,9,Loyal Customers
313,Alex Brown,63,Australia,Premium,840.92,Romance,2025-02-07,22,421,22.99,275.88,5,5,4,554,14,Champions
314,John Jones,60,Canada,Basic,479.0,Sci-Fi,2025-01-12,48,240,9.99,119.88,5,3,1,531,9,Loyal Customers
315,Jane Hernandez,35,Brazil,Basic,843.53,Romance,2024-12-11,80,422,9.99,119.88,4,5,1,451,10,Loyal Customers
316,Jane Miller,17,France,Standard,214.9,Action,2025-01-24,36,108,15.49,185.88,5,2,2,522,9,New Customers
317,David Garcia,46,Mexico,Basic,780.43,Drama,2024-06-28,246,391,9.99,119.88,2,4,1,241,7,Lost
318,Jane Johnson,64,USA,Basic,998.4,Comedy,2024-08-10,203,500,9.99,119.88,3,5,1,351,9,Promising
319,Jane Miller,28,Germany,Standard,315.45,Sci-Fi,2024-03-28,338,158,15.49,185.88,1,2,2,122,5,Lost
320,David Smith,55,India,Basic,349.26,Comedy,2024-07-12,232,175,9.99,119.88,2,2,1,221,5,Hibernating
321,David Martinez,47,Germany,Standard,176.79,Comedy,2024-03-14,352,89,15.49,185.88,1,1,2,112,4,Lost
322,Michael Miller,17,Brazil,Basic,7.28,Romance,2024-05-31,274,4,9.99,119.88,2,1,1,211,4,Hibernating
323,Chris Johnson,62,Australia,Basic,319.23,Sci-Fi,2025-02-21,8,160,9.99,119.88,5,2,1,521,8,New Customers
324,Jane Davis,58,Canada,Basic,337.72,Action,2024-12-11,80,169,9.99,119.88,4,2,1,421,7,New Customers
325,Chris Garcia,78,UK,Standard,626.01,Sci-Fi,2025-02-16,13,314,15.49,185.88,5,4,2,542,11,Loyal Customers
326,Sarah Brown,26,USA,Standard,112.89,Romance,2024-05-22,283,57,15.49,185.88,2,1,2,212,5,Hibernating
327,Chris Johnson,67,Mexico,Standard,381.55,Comedy,2024-10-07,145,191,15.49,185.88,3,2,2,322,7,Needs Attention
328,Emma Martinez,59,Canada,Standard,120.57,Comedy,2024-06-27,247,61,15.49,185.88,2,1,2,212,5,Hibernating
329,John Martinez,71,UK,Basic,468.16,Horror,2024-04-21,314,235,9.99,119.88,1,3,1,131,5,Lost
330,James Miller,37,USA,Standard,749.93,Romance,2025-01-25,35,375,15.49,185.88,5,4,2,542,11,Loyal Customers
331,Katie Davis,73,Australia,Basic,223.84,Action,2025-02-13,16,112,9.99,119.88,5,2,1,521,8,New Customers
332,Alex Hernandez,39,USA,Premium,48.85,Documentary,2024-07-11,233,25,22.99,275.88,2,1,4,214,7,Hibernating
333,Chris Garcia,65,USA,Basic,251.81,Documentary,2024-08-16,197,126,9.99,119.88,3,2,1,321,6,Lost
334,Alex Miller,61,Japan,Basic,162.42,Drama,2024-04-08,327,82,9.99,119.88,1,1,1,111,3,Lost
335,James Brown,74,Canada,Premium,490.43,Drama,2024-03-17,349,246,22.99,275.88,1,3,4,134,8,At Risk
336,Katie Hernandez,14,Mexico,Basic,207.47,Documentary,2024-06-22,252,104,9.99,119.88,2,2,1,221,5,Hibernating
337,James Davis,25,USA,Standard,153.17,Action,2024-04-23,312,77,15.49,185.88,1,1,2,112,4,Lost
338,John Martinez,46,Mexico,Premium,897.25,Documentary,2024-10-27,125,449,22.99,275.88,4,5,4,454,13,Champions
339,James Davis,17,Germany,Standard,613.95,Comedy,2024-04-14,321,307,15.49,185.88,1,4,2,142,7,Lost
340,Jane Miller,33,Brazil,Premium,671.95,Documentary,2024-11-03,118,336,22.99,275.88,4,4,4,444,12,Champions
341,Jane Johnson,40,Canada,Basic,818.51,Sci-Fi,2025-02-04,25,410,9.99,119.88,5,5,1,551,11,Loyal Customers
342,Chris Garcia,24,USA,Premium,468.27,Horror,2024-06-06,268,235,22.99,275.88,2,3,4,234,9,At Risk
343,Jane Brown,47,Australia,Standard,861.25,Sci-Fi,2024-10-10,142,431,15.49,185.88,3,5,2,352,10,Promising
344,Katie Smith,53,India,Premium,963.18,Comedy,2024-06-20,254,482,22.99,275.88,2,5,4,254,11,At Risk
345,Sarah Martinez,64,Australia,Basic,449.58,Documentary,2024-12-28,63,225,9.99,119.88,5,3,1,531,9,Loyal Customers
346,John Miller,71,Australia,Basic,619.84,Action,2025-01-01,59,310,9.99,119.88,5,4,1,541,10,Loyal Customers
347,Sarah Davis,34,Mexico,Basic,269.72,Documentary,2024-04-28,307,135,9.99,119.88,1,2,1,121,4,Lost
348,Michael Williams,49,Australia,Basic,970.76,Romance,2024-11-17,104,486,9.99,119.88,4,5,1,451,10,Loyal Customers
349,Alex Hernandez,22,Canada,Basic,597.58,Drama,2025-01-30,30,299,9.99,119.88,5,3,1,531,9,Loyal Customers
350,Jane Miller,65,Japan,Basic,708.15,Romance,2024-04-17,318,355,9.99,119.88,1,4,1,141,6,Lost
351,John Smith,61,France,Basic,474.49,Action,2025-03-01,0,238,9.99,119.88,5,3,1,531,9,Loyal Customers
352,Emma Jones,20,India,Premium,648.5,Action,2025-01-20,40,325,22.99,275.88,5,4,4,544,13,Champions
353,John Johnson,74,Mexico,Basic,535.32,Romance,2024-10-17,135,268,9.99,119.88,4,3,1,431,8,Loyal Customers
354,Katie Smith,78,UK,Standard,910.2,Drama,2024-06-04,270,456,15.49,185.88,2,5,2,252,9,Lost
355,Chris Smith,35,Japan,Premium,532.11,Comedy,2024-06-04,270,267,22.99,275.88,2,3,4,234,9,At Risk
356,Sarah Garcia,72,France,Standard,0.22,Comedy,2024-09-23,159,1,15.49,185.88,3,1,2,312,6,Lost
357,John Hernandez,26,USA,Basic,346.62,Action,2025-01-14,46,174,9.99,119.88,5,2,1,521,8,New Customers
358,Alex Hernandez,22,Brazil,Premium,119.6,Documentary,2024-05-05,300,60,22.99,275.88,1,1,4,114,6,Lost
359,Emma Johnson,50,India,Basic,950.44,Action,2024-11-22,99,476,9.99,119.88,4,5,1,451,10,Loyal Customers
360,David Miller,52,Japan,Standard,869.3,Sci-Fi,2024-06-07,267,435,15.49,185.88,2,5,2,252,9,Lost
361,John Jones,50,UK,Premium,543.09,Documentary,2025-02-02,27,272,22.99,275.88,5,3,4,534,12,Loyal Customers
362,Jane Davis,14,Brazil,Premium,320.11,Action,2025-01-08,52,161,22.99,275.88,5,2,4,524,11,New Customers
363,John Martinez,37,India,Premium,939.67,Documentary,2024-05-02,303,470,22.99,275.88,1,5,4,154,10,At Risk
364,Alex Miller,16,USA,Basic,582.57,Romance,2024-11-05,116,292,9.99,119.88,4,3,1,431,8,Loyal Customers
365,Michael Smith,55,Japan,Standard,259.84,Action,2024-07-18,226,130,15.49,185.88,2,2,2,222,6,Hibernating
366,Katie Brown,32,Australia,Premium,133.72,Documentary,2024-03-18,348,67,22.99,275.88,1,1,4,114,6,Lost
367,Michael Brown,52,Mexico,Basic,776.96,Action,2024-04-30,305,389,9.99,119.88,1,4,1,141,6,Lost
368,Alex Smith,25,USA,Basic,131.49,Documentary,2024-08-25,188,66,9.99,119.88,3,1,1,311,5,Lost
369,Jane Davis,65,India,Basic,706.12,Romance,2024-11-04,117,354,9.99,119.88,4,4,1,441,9,Loyal Customers
370,Katie Smith,23,Canada,Standard,915.1,Sci-Fi,2025-02-09,20,458,15.49,185.88,5,5,2,552,12,Loyal Customers
371,Jane Hernandez,48,Australia,Basic,241.08,Sci-Fi,2024-04-21,314,121,9.99,119.88,1,2,1,121,4,Lost
372,Jane Williams,44,USA,Premium,12.43,Action,2024-05-13,292,7,22.99,275.88,1,1,4,114,6,Lost
373,Alex Garcia,48,Australia,Basic,415.76,Sci-Fi,2024-08-12,201,208,9.99,119.88,3,3,1,331,7,Promising
374,John Miller,71,Canada,Basic,26.48,Comedy,2024-03-19,347,14,9.99,119.88,1,1,1,111,3,Lost
375,Alex Brown,41,Germany,Basic,617.65,Documentary,2024-10-19,133,309,9.99,119.88,4,4,1,441,9,Loyal Customers
376,Jane Hernandez,36,Canada,Standard,801.94,Horror,2024-04-18,317,401,15.49,185.88,1,5,2,152,8,Lost
377,Katie Miller,27,Australia,Basic,1.33,Drama,2024-11-18,103,1,9.99,119.88,4,1,1,411,6,New Customers
378,John Garcia,26,India,Basic,451.46,Action,2024-09-24,158,226,9.99,119.88,3,3,1,331,7,Promising
379,Katie Martinez,28,India,Premium,25.86,Comedy,2025-02-14,15,13,22.99,275.88,5,1,4,514,10,New Customers
380,Chris Garcia,54,Brazil,Premium,659.95,Comedy,2024-05-14,291,330,22.99,275.88,1,4,4,144,9,At Risk
381,Michael Smith,62,Australia,Basic,696.69,Documentary,2025-01-24,36,349,9.99,119.88,5,4,1,541,10,Loyal Customers
382,Chris Smith,70,Canada,Basic,175.47,Comedy,2024-08-20,193,88,9.99,119.88,3,1,1,311,5,Lost
383,Sarah Williams,25,Mexico,Premium,961.36,Romance,2024-11-01,120,481,22.99,275.88,4,5,4,454,13,Champions
384,Chris Garcia,46,Germany,Basic,897.39,Comedy,2024-12-19,72,449,9.99,119.88,4,5,1,451,10,Loyal Customers
385,Alex Hernandez,74,Japan,Premium,991.1,Romance,2024-11-05,116,496,22.99,275.88,4,5,4,454,13,Champions
386,Katie Brown,31,India,Basic,332.51,Romance,2024-07-09,235,167,9.99,119.88,2,2,1,221,5,Hibernating
387,Emma Smith,40,USA,Premium,202.44,Action,2024-09-24,158,102,22.99,275.88,3,1,4,314,8,Lost
388,Alex Davis,50,France,Standard,500.36,Horror,2024-10-14,138,251,15.49,185.88,4,3,2,432,9,Loyal Customers
389,Katie Brown,57,France,Standard,910.14,Horror,2024-10-07,145,456,15.49,185.88,3,5,2,352,10,Promising
390,Sarah Williams,77,USA,Standard,897.85,Drama,2024-06-04,270,449,15.49,185.88,2,5,2,252,9,Lost
391,Michael Jones,50,Japan,Premium,402.75,Horror,2024-04-06,329,202,22.99,275.88,1,2,4,124,7,Lost
392,Jane Johnson,43,Japan,Basic,570.27,Documentary,2024-07-25,219,286,9.99,119.88,2,3,1,231,6,Lost
393,Sarah Garcia,38,Australia,Basic,437.14,Romance,2024-11-24,97,219,9.99,119.88,4,3,1,431,8,Loyal Customers
394,Emma Martinez,23,Germany,Standard,335.11,Documentary,2025-01-30,30,168,15.49,185.88,5,2,2,522,9,New Customers
395,David Brown,73,Mexico,Basic,186.39,Horror,2024-11-08,113,94,9.99,119.88,4,1,1,411,6,New Customers
396,David Smith,58,Brazil,Premium,957.43,Romance,2025-02-11,18,479,22.99,275.88,5,5,4,554,14,Champions
397,Emma Davis,28,Mexico,Premium,463.06,Drama,2025-01-14,46,232,22.99,275.88,5,3,4,534,12,Loyal Customers
398,Jane Miller,75,Japan,Premium,6.07,Sci-Fi,2024-08-02,211,4,22.99,275.88,3,1,4,314,8,Lost
399,Chris Johnson,70,Brazil,Basic,99.63,Sci-Fi,2024-07-28,216,50,9.99,119.88,2,1,1,211,4,Hibernating
400,Emma Johnson,29,France,Premium,30.07,Sci-Fi,2025-01-17,43,16,22.99,275.88,5,1,4,514,10,New Customers
401,Chris Smith,64,Mexico,Premium,404.19,Horror,2025-03-01,0,203,22.99,275.88,5,3,4,534,12,Loyal Customers
402,Katie Smith,56,Canada,Basic,234.17,Drama,2024-04-02,333,118,9.99,119.88,1,2,1,121,4,Lost
403,Michael Garcia,45,Canada,Premium,501.94,Comedy,2024-09-18,164,251,22.99,275.88,3,3,4,334,10,Potential Loyalists
404,Katie Jones,31,Australia,Standard,214.05,Horror,2025-01-21,39,108,15.49,185.88,5,2,2,522,9,New Customers
405,Alex Davis,45,Canada,Standard,938.84,Horror,2024-07-05,239,470,15.49,185.88,2,5,2,252,9,Lost
406,James Martinez,61,France,Premium,670.45,Romance,2025-01-08,52,336,22.99,275.88,5,4,4,544,13,Champions
407,Katie Jones,61,Brazil,Standard,403.41,Documentary,2024-12-16,75,202,15.49,185.88,4,2,2,422,8,New Customers
408,James Miller,37,USA,Premium,876.06,Horror,2024-05-30,275,439,22.99,275.88,2,5,4,254,11,At Risk
409,Chris Smith,49,UK,Premium,601.25,Drama,2024-08-23,190,301,22.99,275.88,3,4,4,344,11,Potential Loyalists
410,Katie Johnson,49,Australia,Premium,317.94,Sci-Fi,2024-04-16,319,159,22.99,275.88,1,2,4,124,7,Lost
411,David Jones,56,Canada,Premium,410.65,Action,2025-01-25,35,206,22.99,275.88,5,3,4,534,12,Loyal Customers
412,James Davis,55,Japan,Standard,934.73,Documentary,2024-10-21,131,468,15.49,185.88,4,5,2,452,11,Loyal Customers
413,Emma Johnson,34,USA,Basic,719.62,Horror,2024-05-14,291,360,9.99,119.88,1,4,1,141,6,Lost
414,Jane Jones,58,Canada,Basic,90.56,Comedy,2024-05-10,295,46,9.99,119.88,1,1,1,111,3,Lost
415,Sarah Davis,35,India,Premium,154.46,Sci-Fi,2024-06-16,258,78,22.99,275.88,2,1,4,214,7,Hibernating
416,Katie Jones,35,France,Standard,130.55,Romance,2024-09-25,157,66,15.49,185.88,3,1,2,312,6,Lost
417,Jane Brown,31,Mexico,Standard,625.88,Romance,2024-03-20,346,313,15.49,185.88,1,4,2,142,7,Lost
418,Sarah Martinez,66,Mexico,Standard,577.39,Romance,2024-07-16,228,289,15.49,185.88,2,3,2,232,7,Lost
419,Katie Hernandez,78,Canada,Premium,414.82,Comedy,2025-03-03,-2,208,22.99,275.88,5,3,4,534,12,Loyal Customers
420,John Davis,33,Germany,Basic,368.98,Comedy,2024-08-23,190,185,9.99,119.88,3,2,1,321,6,Lost
421,John Garcia,42,Canada,Standard,43.63,Documentary,2024-12-13,78,22,15.49,185.88,4,1,2,412,7,New Customers
422,James Garcia,52,India,Standard,100.6,Romance,2024-05-24,281,51,15.49,185.88,2,1,2,212,5,Hibernating
423,Sarah Davis,67,Brazil,Premium,304.44,Sci-Fi,2024-06-07,267,153,22.99,275.88,2,2,4,224,8,Hibernating
424,Katie Smith,13,France,Standard,389.26,Sci-Fi,2025-01-30,30,195,15.49,185.88,5,2,2,522,9,New Customers
425,Michael Davis,52,Mexico,Basic,244.03,Action,2024-08-13,200,123,9.99,119.88,3,2,1,321,6,Lost
426,John Martinez,62,Canada,Basic,360.95,Romance,2024-03-27,339,181,9.99,119.88,1,2,1,121,4,Lost
427,Jane Garcia,61,Mexico,Premium,420.02,Romance,2024-03-08,358,211,22.99,275.88,1,3,4,134,8,At Risk
428,Sarah Johnson,32,Australia,Premium,111.62,Sci-Fi,2024-08-07,206,56,22.99,275.88,3,1,4,314,8,Lost
429,David Hernandez,40,USA,Premium,456.17,Documentary,2025-01-21,39,229,22.99,275.88,5,3,4,534,12,Loyal Customers
430,Sarah Brown,61,Germany,Basic,289.08,Comedy,2024-10-18,134,145,9.99,119.88,4,2,1,421,7,New Customers
431,John Hernandez,39,Mexico,Standard,15.85,Horror,2024-06-15,259,8,15.49,185.88,2,1,2,212,5,Hibernating
432,Emma Smith,20,India,Premium,744.85,Documentary,2025-01-18,42,373,22.99,275.88,5,4,4,544,13,Champions
433,Sarah Brown,74,Germany,Basic,97.11,Action,2025-03-07,-6,49,9.99,119.88,5,1,1,511,7,New Customers
434,Jane Johnson,15,Australia,Premium,44.22,Horror,2024-11-05,116,23,22.99,275.88,4,1,4,414,9,New Customers
435,Jane Brown,58,USA,Premium,819.4,Drama,2024-08-25,188,410,22.99,275.88,3,5,4,354,12,Potential Loyalists
436,Katie Davis,80,Germany,Premium,858.94,Sci-Fi,2024-07-20,224,430,22.99,275.88,2,5,4,254,11,At Risk
